/* DATA DESCRIPTION:
Citation:	Bouchet, Marie; Landais, Amaëlle; Grisart, Antoine; Parrenin, Frédéric; Prié, Frédéric; Jacob, Roxanne; Fourré, Elise; Capron, Emilie; Raynaud, Dominique; Lipenkov, Vladimir Ya; Loutre, Marie-France; Extier, Thomas; Svensson, Anders M; Martinerie, Patricia; Leuenberger, Markus Christian; Jiang, Wei; Ritterbusch, Florian; Lu, Zheng-Tian; Yang, Guo-Min (2026): AICC2023, TALDICE [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.990384, 
	In: Bouchet, M et al. (2023): The Antarctic ice core chronology (AICC2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.961017
Keyword(s):	Accumulation rate; Bayesian; Depth/age; Dronning Maud Land; EPICA Dome C ice core; Ice core; Ice core chronology; NGRIP
Related to:	Baumgartner, Matthias; Kindler, Philippe; Eicher, Olivier; Floch, Gilbert; Schilt, Adrian; Schwander, Jakob; Spahni, Renato; Capron, Emilie; Chappellaz, Jérôme A; Leuenberger, Markus Christian; Fischer, Hubertus; Stocker, Thomas F (2014): NGRIP CH4 concentration from 120 to 10 kyr before present and its relation to a δ15N temperature reconstruction from the same ice core. Climate of the Past, 10(2), 903-920, https://doi.org/10.5194/cp-10-903-2014
	Bazin, Lucie; Landais, Amaëlle; Lemieux-Dudon, Bénédicte; Toyé Mahamadou Kele, H; Veres, Daniel; Parrenin, Frédéric; Martinerie, Patricia; Ritz, Catherine; Capron, Emilie; Lipenkov, Vladimir Ya; Loutre, Marie-France; Raynaud, Dominique; Vinther, Bo Møllesøe; Svensson, Anders M; Rasmussen, Sune Olander; Severi, Mirko; Blunier, Thomas; Leuenberger, Markus Christian; Fischer, Hubertus; Masson-Delmotte, Valerie; Chappellaz, Jérôme A; Wolff, Eric William (2013): An optimized multi-proxy, multi-site Antarctic ice and gas orbital chronology (AICC2012): 120-800 ka. Climate of the Past, 9(4), 1715-1731, https://doi.org/10.5194/cp-9-1715-2013
	Bréant, Camille; Martinerie, Patricia; Orsi, Anaïs; Arnaud, Laurent; Landais, Amaëlle (2017): Modelling firn thickness evolution during the last deglaciation: constraints on sensitivity to temperature and impurities. Climate of the Past, 13(7), 833-853, https://doi.org/10.5194/cp-13-833-2017
	Buizert, Christo; Cuffey, Kurt M; Severinghaus, Jeffrey P; Baggenstos, Daniel; Fudge, Tyler J; Steig, Eric J; Markle, Bradley R; Winstrup, Mai; Rhodes, Rachael H; Brook, Edward J; Sowers, Todd A; Clow, Gary D; Cheng, Hai; Edwards, Ross L; Sigl, Michael; McConnell, Joseph R; Taylor, Kendrick C (2015): The WAIS Divide deep ice core WD2014 chronology - Part 1: Methane synchronization (68–31 ka BP) and the gas age–ice age difference. Climate of the Past, 11(2), 153-173, https://doi.org/10.5194/cp-11-153-2015
	Buizert, Christo; Sigl, Michael; Severi, Mirko; Markle, Bradley R; Wettstein, Justin J; McConnell, Joseph R; Pedro, Joel B; Sodemann, Harald; Goto-Azuma, Kumiko; Kawamura, Kenji; Fujita, Shuji; Motoyama, Hideaki; Hirabayashi, Motohiro; Uemura, Ryu; Stenni, Barbara; Parrenin, Frédéric; He, Feng; Fudge, Tyler J; Steig, Eric J (2018): Abrupt ice-age shifts in southern westerly winds and Antarctic climate forced from the north. Nature, 563(7733), 681-685, https://doi.org/10.1038/s41586-018-0727-5
	Crotti, Ilaria; Landais, Amaëlle; Stenni, Barbara; Bazin, Lucie; Parrenin, Frédéric; Frezzotti, Massimo; Ritterbusch, Florian; Lu, Zheng-Tian; Jiang, Wei; Yang, Guo-Min; Fourré, Elise; Orsi, Anais J; Jacob, Roxanne; Minster, Bénédicte; Prié, Frédéric; Dreossi, Giuliano; Barbante, Carlo (2021): An extension of the TALDICE ice core age scale reaching back to MIS 10.1. Quaternary Science Reviews, 266, 107078, https://doi.org/10.1016/j.quascirev.2021.107078
	Parrenin, Frédéric; Petit, Jean Robert; Masson-Delmotte, Valerie; Wolff, E; Basile-Doelsch, Isabelle; Jouzel, Jean; Lipenkov, V; Rasmussen, Sune Olander; Schwander, Jakob; Severi, Mirko; Udisti, Roberto; Veres, Daniel; Vinther, Bo Møllesøe (2012): Volcanic synchronisation between the EPICA Dome C and Vostok ice cores (Antarctica) 0–145 kyr BP. Climate of the Past, 8(3), 1031-1045, https://doi.org/10.5194/cp-8-1031-2012
	Severi, Mirko; Becagli, Silvia; Castellano, Emiliano; Morganti, Andrea; Traversi, Rita; Udisti, Roberto; Ruth, Urs; Fischer, Hubertus; Huybrechts, Philippe; Wolff, Eric William; Parrenin, Frédéric; Kaufmann, Patrik R; Lambert, Fabrice; Steffensen, Jørgen Peder (2007): Synchronisation of the EDML and EDC ice cores for the last 52 kyr by volcanic signature matching. Climate of the Past, 3, 367-374, https://doi.org/10.5194/cp-3-367-2007
	Sigl, Michael; Fudge, Tyler J; Winstrup, Mai; Cole-Dai, Jihong; Ferris, David G; McConnell, Joseph R; Taylor, Kendrick C; Welten, Kees C; Woodruff, Thomas E; Adolphi, Florian; Faïn, Xavier; Brook, Edward J; Buizert, Christo; Caffee, Marc W; Dunbar, Nelia W; Edwards, Ross L; Geng, Lei; Iverson, Nels; Koffman, Bess G; Layman, Lawrence; Maselli, Olivia J; McGwire, Kenneth C; Muscheler, Raimund; Nishiizumi, Kunihiko; Pasteris, Daniel R; Rhodes, Rachael H; Sowers, Todd A (2016): The WAIS Divide deep ice core WD2014 chronology – Part 2: Annual-layer counting (0–31 ka BP). Climate of the Past, 12(3), 769-786, https://doi.org/10.5194/cp-12-769-2016
	Svensson, Anders M; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Blunier, Thomas; Rasmussen, Sune Olander; Vinther, Bo Møllesøe; Vallelonga, Paul T; Capron, Emilie; Gkinis, Vasileios; Cook, Eliza; Kjær, Helle Astrid; Muscheler, Raimund; Kipfstuhl, Sepp; Wilhelms, Frank; Stocker, Thomas F; Fischer, Hubertus; Adolphi, Florian; Erhardt, Tobias; Sigl, Michael; Landais, Amaëlle; Parrenin, Frédéric; Buizert, Christo; McConnell, Joseph R; Severi, Mirko; Mulvaney, Robert; Bigler, Matthias (2020): Bipolar volcanic synchronization of abrupt climate change in Greenland and Antarctic ice cores during the last glacial period. Climate of the Past, 16(4), 1565-1580, https://doi.org/10.5194/cp-16-1565-2020
	Veres, Daniel; Bazin, Lucie; Landais, Amaëlle; Toyé Mahamadou Kele, H; Lemieux-Dudon, Bénédicte; Parrenin, Frédéric; Martinerie, Patricia; Blayo, Eric; Blunier, Thomas; Capron, Emilie; Chappellaz, Jérôme A; Rasmussen, Sune Olander; Severi, Mirko; Svensson, Anders M; Vinther, Bo Møllesøe; Wolff, Eric William (2013): The Antarctic ice core chronology (AICC2012): an optimized multi-parameter and multi-site dating approach for the last 120 thousand years. Climate of the Past, 9(4), 1733-1748, https://doi.org/10.5194/cp-9-1733-2013
Funding:	European Research Council (ERC), grant/award no. 817493: ICORDA - Ice CORe DAting tools revisited to infer the dynamic of glacial – interglacial transitions over the last 1.5 million years (URI: https://doi.org/10.3030/817493)
Coverage:	LATITUDE: -72.783330 * LONGITUDE: 159.066670
	DATE/TIME START: 2005-01-01T00:00:00 * DATE/TIME END: 2008-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 0 m * MAXIMUM DEPTH, ice/snow: 1597 m
Event(s):	TALDICE (Talos Dome) * LATITUDE: -72.783330 * LONGITUDE: 159.066670 * DATE/TIME START: 2005-01-01T00:00:00 * DATE/TIME END: 2008-12-31T00:00:00 * ELEVATION: 2315.0 m * RECOVERY: 89 m * LOCATION: Antarctica * METHOD/DEVICE: Electromechanical drill (EMD)
Comment:	Version 2, 2026-02-05: Previous version doi:10.1594/PANGAEA.961021 contains errors in ice age AICC2012 and gas age AICC2012.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Ice age [ka BP] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2012
	Ice age [ka BP] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Ice age, uncertainty [ka] (Ice age unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Gas age [ka BP] (Gas age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2012
	Gas age [ka BP] (Gas age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Gas age, uncertainty [ka] (Gas age unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Age, difference, uncertainty [±] (Age diff unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: Ice-Gas Age difference uncertainty
	Accumulation of snow/ice, analyzed [m/a] (Acc rate ice analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Accumulation of snow/ice, analyzed, uncertainty [±] (Acc rate ice analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Thinning, analyzed (Thinning analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Thinning, analyzed, uncertainty (Thinning analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Lock-in-Depth, analyzed [m] (LID analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Lock-in-Depth, analyzed, uncertainty [m] (LID analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Depth, difference [m] (Depth diff) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: Between ice and gas of same age
	Depth, difference, uncertainty [±] (Depth diff unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	23273 data points
*/
Depth ice/snow [m]	Ice age [ka BP] (AICC2012)	Ice age [ka BP] (AICC2023)	Ice age unc [ka] (AICC2023)	Gas age [ka BP] (AICC2012)	Gas age [ka BP] (AICC2023)	Gas age unc [ka] (AICC2023)	Age diff unc [±] (Ice-Gas Age difference uncert...)	Acc rate ice analyzed [m/a]	Acc rate ice analyzed unc [±]	Thinning analyzed	Thinning analyzed unc	LID analyzed [m]	LID analyzed unc [m]	Depth diff [m] (Between ice and gas of same age)	Depth diff unc [±]
103	0.8981	0.8974	0.024	0.3587	0.4281	0.094	0.095	0.0931	0.0090	0.9461	0.0574	62.78	12.55	42.17	8.75
104	0.9096	0.9088	0.024	0.3817	0.4390	0.094	0.095	0.0931	0.0092	0.9454	0.0578	62.77	12.49	42.13	8.71
105	0.9210	0.9201	0.025	0.3916	0.4501	0.094	0.096	0.0931	0.0090	0.9447	0.0584	62.74	12.48	42.09	8.70
106	0.9325	0.9315	0.025	0.4171	0.4611	0.095	0.097	0.0880	0.0086	0.9440	0.0593	62.73	12.54	42.05	8.74
107	0.9446	0.9435	0.025	0.4184	0.4721	0.096	0.097	0.0880	0.0085	0.9433	0.0605	62.72	12.48	42.02	8.70
108	0.9569	0.9556	0.025	0.4193	0.4831	0.096	0.097	0.0879	0.0086	0.9425	0.0602	62.74	12.49	42.01	8.71
109	0.9692	0.9676	0.025	0.4567	0.4943	0.094	0.095	0.0879	0.0085	0.9418	0.0602	62.73	12.52	41.97	8.73
110	0.9816	0.9797	0.025	0.4777	0.5050	0.092	0.094	0.0878	0.0085	0.9410	0.0605	62.71	12.47	41.93	8.69
111	0.9938	0.9918	0.026	0.4867	0.5159	0.093	0.094	0.0877	0.0086	0.9403	0.0612	62.68	12.50	41.88	8.71
112	1.0063	1.0039	0.026	0.4931	0.5266	0.094	0.095	0.0877	0.0085	0.9395	0.0622	62.70	12.49	41.86	8.70
113	1.0185	1.0161	0.026	0.4989	0.5376	0.094	0.095	0.0875	0.0087	0.9387	0.0632	62.67	12.47	41.82	8.69
114	1.0307	1.0283	0.026	0.5177	0.5484	0.095	0.096	0.0864	0.0084	0.9379	0.0628	62.70	12.53	41.81	8.73
115	1.0431	1.0406	0.026	0.5320	0.5594	0.095	0.096	0.0863	0.0085	0.9371	0.0629	62.70	12.47	41.78	8.69
116	1.0556	1.0530	0.026	0.5494	0.5704	0.096	0.097	0.0862	0.0084	0.9362	0.0632	62.69	12.49	41.74	8.71
117	1.0680	1.0654	0.026	0.5626	0.5817	0.095	0.096	0.0861	0.0085	0.9354	0.0640	62.66	12.49	41.69	8.70
118	1.0805	1.0778	0.026	0.5733	0.5926	0.095	0.096	0.0860	0.0085	0.9346	0.0650	62.67	12.46	41.67	8.69
119	1.0930	1.0902	0.026	0.5781	0.6036	0.096	0.097	0.0859	0.0085	0.9337	0.0658	62.68	12.53	41.64	8.73
120	1.1056	1.1027	0.026	0.5899	0.6147	0.096	0.097	0.0858	0.0087	0.9329	0.0654	62.68	12.46	41.61	8.69
121	1.1182	1.1152	0.026	0.5915	0.6257	0.097	0.098	0.0869	0.0087	0.9320	0.0655	62.69	12.50	41.59	8.71
122	1.1306	1.1276	0.026	0.6051	0.6368	0.097	0.098	0.0868	0.0089	0.9311	0.0659	62.72	12.49	41.58	8.70
123	1.1430	1.1399	0.025	0.6174	0.6483	0.098	0.099	0.0866	0.0087	0.9303	0.0667	62.69	12.47	41.53	8.69
124	1.1555	1.1523	0.025	0.6446	0.6600	0.099	0.099	0.0865	0.0089	0.9294	0.0678	62.67	12.52	41.48	8.72
125	1.1680	1.1648	0.025	0.6483	0.6717	0.101	0.101	0.0863	0.0088	0.9285	0.0682	62.64	12.46	41.43	8.68
126	1.1805	1.1773	0.025	0.6525	0.6834	0.101	0.102	0.0862	0.0089	0.9276	0.0679	62.65	12.49	41.40	8.71
127	1.1930	1.1898	0.025	0.6728	0.6955	0.102	0.102	0.0862	0.0089	0.9267	0.0680	62.63	12.47	41.36	8.69
128	1.2056	1.2023	0.025	0.6746	0.7074	0.102	0.103	0.0888	0.0092	0.9257	0.0684	62.63	12.46	41.32	8.68
129	1.2178	1.2145	0.025	0.6974	0.7193	0.103	0.103	0.0886	0.0093	0.9248	0.0693	62.63	12.51	41.29	8.71
130	1.2300	1.2267	0.025	0.7005	0.7313	0.103	0.103	0.0885	0.0092	0.9239	0.0704	62.63	12.45	41.26	8.68
131	1.2423	1.2389	0.024	0.7041	0.7433	0.104	0.104	0.0883	0.0093	0.9230	0.0705	62.65	12.50	41.24	8.71
132	1.2545	1.2512	0.024	0.7214	0.7555	0.104	0.104	0.0882	0.0092	0.9221	0.0702	62.65	12.47	41.20	8.69
133	1.2668	1.2635	0.024	0.7413	0.7673	0.104	0.104	0.0880	0.0094	0.9212	0.0703	62.69	12.48	41.20	8.69
134	1.2791	1.2758	0.024	0.7557	0.7793	0.104	0.104	0.0879	0.0092	0.9203	0.0708	62.70	12.51	41.17	8.71
135	1.2915	1.2881	0.024	0.7634	0.7912	0.104	0.104	0.0871	0.0094	0.9193	0.0717	62.73	12.47	41.15	8.69
136	1.3040	1.3006	0.024	0.7659	0.8034	0.105	0.105	0.0817	0.0086	0.9184	0.0730	62.73	12.54	41.12	8.73
137	1.3173	1.3140	0.024	0.7940	0.8158	0.105	0.105	0.0815	0.0087	0.9174	0.0727	62.71	12.47	41.07	8.69
138	1.3306	1.3273	0.024	0.8101	0.8283	0.105	0.105	0.0813	0.0087	0.9164	0.0724	62.69	12.49	41.02	8.70
139	1.3439	1.3407	0.024	0.8205	0.8407	0.105	0.105	0.0812	0.0087	0.9154	0.0726	62.67	12.49	40.97	8.70
140	1.3573	1.3542	0.024	0.8246	0.8531	0.102	0.102	0.0810	0.0087	0.9144	0.0731	62.65	12.46	40.92	8.68
141	1.3707	1.3677	0.024	0.8293	0.8648	0.101	0.100	0.0808	0.0086	0.9135	0.0741	62.66	12.51	40.88	8.71
142	1.3842	1.3813	0.023	0.8589	0.8765	0.100	0.100	0.0889	0.0097	0.9125	0.0754	62.66	12.46	40.85	8.68
143	1.3964	1.3936	0.023	0.8613	0.8882	0.101	0.101	0.0887	0.0095	0.9114	0.0748	62.66	12.53	40.81	8.73
144	1.4087	1.4060	0.023	0.8672	0.9000	0.101	0.101	0.0885	0.0097	0.9104	0.0745	62.66	12.46	40.77	8.68
145	1.4210	1.4184	0.023	0.8690	0.9119	0.101	0.101	0.0883	0.0095	0.9094	0.0747	62.64	12.50	40.72	8.70
146	1.4333	1.4308	0.023	0.8863	0.9238	0.101	0.101	0.0882	0.0097	0.9084	0.0754	62.64	12.46	40.68	8.68
147	1.4456	1.4433	0.023	0.9073	0.9359	0.106	0.106	0.0880	0.0095	0.9073	0.0765	62.63	12.47	40.64	8.69
148	1.4580	1.4558	0.023	0.9105	0.9481	0.107	0.107	0.0878	0.0097	0.9063	0.0773	62.66	12.49	40.62	8.70
149	1.4705	1.4684	0.023	0.9210	0.9609	0.107	0.107	0.0872	0.0094	0.9053	0.0767	62.64	12.45	40.56	8.68
150	1.4830	1.4811	0.023	0.9487	0.9734	0.108	0.107	0.0809	0.0090	0.9043	0.0766	62.65	12.52	40.52	8.72
151	1.4965	1.4947	0.023	0.9592	0.9859	0.107	0.107	0.0808	0.0088	0.9033	0.0769	62.65	12.45	40.49	8.67
152	1.5100	1.5084	0.023	0.9602	0.9984	0.108	0.108	0.0806	0.0089	0.9023	0.0776	62.67	12.50	40.46	8.70
153	1.5236	1.5222	0.023	0.9947	1.0112	0.108	0.108	0.0805	0.0088	0.9013	0.0788	62.65	12.46	40.40	8.68
154	1.5372	1.5360	0.023	1.0189	1.0239	0.108	0.108	0.0803	0.0089	0.9003	0.0792	62.64	12.47	40.36	8.68
155	1.5508	1.5498	0.023	1.0199	1.0364	0.110	0.110	0.0802	0.0089	0.8993	0.0787	62.68	12.50	40.34	8.70
156	1.5645	1.5637	0.023	1.0244	1.0493	0.110	0.109	0.0801	0.0089	0.8983	0.0786	62.68	12.46	40.30	8.67
157	1.5782	1.5775	0.022	1.0452	1.0620	0.110	0.110	0.0807	0.0091	0.8973	0.0791	62.70	12.54	40.27	8.72
158	1.5919	1.5914	0.022	1.0696	1.0754	0.110	0.110	0.0806	0.0091	0.8963	0.0799	62.65	12.46	40.19	8.67
159	1.6055	1.6052	0.022	1.0717	1.0885	0.110	0.110	0.0804	0.0092	0.8953	0.0813	62.63	12.48	40.14	8.68
160	1.6192	1.6191	0.022	1.0763	1.1017	0.110	0.110	0.0803	0.0091	0.8943	0.0812	62.61	12.47	40.08	8.67
161	1.6330	1.6330	0.022	1.1192	1.1149	0.110	0.110	0.0802	0.0093	0.8933	0.0807	62.59	12.45	40.03	8.65
162	1.6468	1.6470	0.022	1.1199	1.1277	0.110	0.110	0.0801	0.0092	0.8923	0.0807	62.61	12.50	39.99	8.69
163	1.6606	1.6610	0.022	1.1212	1.1402	0.109	0.110	0.0803	0.0094	0.8913	0.0812	62.65	12.45	39.98	8.66
164	1.6744	1.6749	0.022	1.1535	1.1529	0.110	0.110	0.0837	0.0097	0.8903	0.0822	62.69	12.53	39.96	8.70
165	1.6877	1.6884	0.022	1.1739	1.1658	0.110	0.110	0.0836	0.0098	0.8893	0.0837	62.70	12.46	39.92	8.66
166	1.7010	1.7018	0.022	1.1768	1.1788	0.110	0.111	0.0835	0.0098	0.8884	0.0830	62.70	12.49	39.88	8.68
167	1.7143	1.7153	0.022	1.1825	1.1919	0.110	0.111	0.0834	0.0098	0.8875	0.0826	62.70	12.48	39.83	8.66
168	1.7277	1.7288	0.022	1.1990	1.2051	0.108	0.108	0.0833	0.0098	0.8865	0.0827	62.67	12.47	39.77	8.65
169	1.7411	1.7424	0.023	1.2205	1.2176	0.108	0.108	0.0832	0.0099	0.8856	0.0834	62.69	12.50	39.74	8.67
170	1.7545	1.7559	0.023	1.2272	1.2301	0.108	0.108	0.0831	0.0099	0.8847	0.0845	62.73	12.47	39.72	8.65
171	1.7680	1.7695	0.023	1.2367	1.2430	0.108	0.109	0.0837	0.0100	0.8838	0.0855	62.72	12.53	39.67	8.68
172	1.7814	1.7831	0.023	1.2377	1.2558	0.108	0.109	0.0837	0.0100	0.8829	0.0847	62.72	12.46	39.63	8.64
173	1.7948	1.7966	0.023	1.2645	1.2688	0.109	0.109	0.0836	0.0100	0.8821	0.0844	62.69	12.52	39.56	8.68
174	1.8082	1.8102	0.024	1.2760	1.2815	0.109	0.109	0.0836	0.0100	0.8813	0.0847	62.71	12.46	39.53	8.64
175	1.8217	1.8237	0.024	1.2772	1.2944	0.110	0.111	0.0835	0.0100	0.8804	0.0855	62.72	12.51	39.50	8.66
176	1.8352	1.8373	0.024	1.3026	1.3079	0.117	0.117	0.0835	0.0101	0.8796	0.0867	62.72	12.48	39.45	8.64
177	1.8487	1.8510	0.025	1.3112	1.3220	0.117	0.118	0.0834	0.0101	0.8788	0.0872	62.71	12.47	39.40	8.64
178	1.8623	1.8646	0.025	1.3224	1.3359	0.118	0.118	0.0844	0.0103	0.8780	0.0865	62.72	12.51	39.36	8.66
179	1.8757	1.8781	0.026	1.3254	1.3500	0.118	0.118	0.0843	0.0103	0.8772	0.0864	62.71	12.46	39.32	8.63
180	1.8892	1.8916	0.026	1.3274	1.3642	0.118	0.119	0.0843	0.0103	0.8764	0.0868	62.69	12.52	39.26	8.66
181	1.9026	1.9051	0.026	1.3367	1.3784	0.115	0.116	0.0843	0.0104	0.8756	0.0877	62.68	12.46	39.21	8.62
182	1.9161	1.9187	0.027	1.4132	1.3916	0.108	0.109	0.0843	0.0104	0.8748	0.0892	62.66	12.48	39.16	8.63
183	1.9297	1.9323	0.027	1.4154	1.4045	0.108	0.109	0.0842	0.0105	0.8740	0.0889	62.66	12.47	39.11	8.61
184	1.9432	1.9458	0.028	1.4323	1.4174	0.109	0.110	0.0842	0.0105	0.8733	0.0884	62.67	12.47	39.08	8.62
185	1.9568	1.9594	0.028	1.4361	1.4303	0.109	0.110	0.0833	0.0104	0.8725	0.0884	62.67	12.48	39.04	8.62
186	1.9705	1.9732	0.029	1.4381	1.4433	0.109	0.111	0.0767	0.0097	0.8717	0.0890	62.68	12.47	39.00	8.61
187	1.9854	1.9882	0.029	1.4438	1.4566	0.110	0.111	0.0767	0.0097	0.8710	0.0901	62.65	12.48	38.94	8.61
188	2.0003	2.0031	0.030	1.4555	1.4698	0.110	0.111	0.0767	0.0098	0.8702	0.0917	62.63	12.45	38.89	8.59
189	2.0153	2.0181	0.031	1.4638	1.4834	0.116	0.118	0.0766	0.0098	0.8694	0.0906	62.60	12.50	38.83	8.61
190	2.0303	2.0331	0.031	1.4825	1.4978	0.119	0.120	0.0766	0.0099	0.8685	0.0902	62.58	12.43	38.78	8.57
191	2.0453	2.0481	0.032	1.4942	1.5122	0.120	0.121	0.0768	0.0098	0.8677	0.0903	62.56	12.49	38.73	8.60
192	2.0603	2.0631	0.033	1.4968	1.5263	0.120	0.121	0.0818	0.0106	0.8669	0.0910	62.58	12.44	38.70	8.57
193	2.0744	2.0773	0.033	1.5088	1.5406	0.120	0.121	0.0817	0.0105	0.8660	0.0922	62.59	12.47	38.67	8.58
194	2.0886	2.0914	0.034	1.5262	1.5552	0.120	0.122	0.0817	0.0106	0.8652	0.0930	62.57	12.46	38.61	8.57
195	2.1028	2.1055	0.035	1.5665	1.5697	0.120	0.122	0.0817	0.0105	0.8643	0.0920	62.56	12.44	38.56	8.56
196	2.1170	2.1197	0.035	1.6095	1.5839	0.120	0.121	0.0817	0.0106	0.8635	0.0917	62.57	12.49	38.54	8.59
197	2.1312	2.1339	0.036	1.6141	1.5986	0.120	0.121	0.0816	0.0106	0.8626	0.0920	62.54	12.42	38.48	8.55
198	2.1454	2.1481	0.037	1.6152	1.6130	0.121	0.122	0.0817	0.0106	0.8617	0.0928	62.54	12.50	38.44	8.59
199	2.1597	2.1623	0.037	1.6153	1.6273	0.120	0.122	0.0823	0.0107	0.8609	0.0943	62.55	12.43	38.41	8.54
200	2.1738	2.1764	0.038	1.6195	1.6416	0.121	0.122	0.0823	0.0107	0.8600	0.0941	62.57	12.47	38.38	8.57
201	2.1880	2.1905	0.039	1.6256	1.6561	0.121	0.122	0.0822	0.0107	0.8591	0.0934	62.58	12.45	38.35	8.55
202	2.2022	2.2047	0.039	1.6650	1.6705	0.120	0.122	0.0822	0.0108	0.8581	0.0932	62.59	12.45	38.32	8.55
203	2.2164	2.2189	0.040	1.6700	1.6849	0.116	0.118	0.0822	0.0108	0.8572	0.0937	62.56	12.46	38.26	8.55
204	2.2307	2.2331	0.040	1.6717	1.6986	0.117	0.118	0.0821	0.0108	0.8563	0.0948	62.58	12.44	38.24	8.54
205	2.2449	2.2473	0.041	1.6871	1.7125	0.117	0.119	0.0822	0.0108	0.8553	0.0964	62.59	12.48	38.21	8.56
206	2.2592	2.2615	0.042	1.6956	1.7266	0.117	0.119	0.0858	0.0113	0.8544	0.0954	62.58	12.44	38.16	8.53
207	2.2728	2.2752	0.042	1.7581	1.7408	0.118	0.119	0.0858	0.0113	0.8535	0.0948	62.57	12.49	38.12	8.56
208	2.2865	2.2888	0.043	1.7622	1.7548	0.118	0.119	0.0857	0.0114	0.8525	0.0948	62.58	12.43	38.08	8.52
209	2.3002	2.3025	0.043	1.7715	1.7690	0.118	0.119	0.0857	0.0114	0.8516	0.0955	62.57	12.51	38.04	8.57
210	2.3139	2.3162	0.044	1.7755	1.7830	0.117	0.118	0.0857	0.0115	0.8506	0.0968	62.57	12.43	38.00	8.52
211	2.3276	2.3299	0.045	1.7763	1.7971	0.118	0.119	0.0856	0.0114	0.8497	0.0977	62.57	12.50	37.97	8.55
212	2.3414	2.3437	0.045	1.7905	1.8109	0.118	0.119	0.0856	0.0116	0.8488	0.0966	62.60	12.44	37.94	8.52
213	2.3551	2.3574	0.046	1.7946	1.8249	0.118	0.119	0.0821	0.0110	0.8478	0.0962	62.61	12.49	37.92	8.55
214	2.3695	2.3718	0.046	1.8015	1.8389	0.118	0.119	0.0820	0.0111	0.8469	0.0965	62.62	12.44	37.88	8.52
215	2.3839	2.3862	0.047	1.8162	1.8530	0.119	0.120	0.0820	0.0111	0.8460	0.0974	62.63	12.48	37.85	8.54
216	2.3983	2.4006	0.047	1.8471	1.8669	0.118	0.119	0.0820	0.0112	0.8450	0.0989	62.66	12.46	37.83	8.52
217	2.4128	2.4151	0.048	1.8695	1.8813	0.118	0.119	0.0820	0.0111	0.8441	0.0987	62.62	12.47	37.76	8.53
218	2.4272	2.4295	0.049	1.8859	1.8955	0.118	0.118	0.0819	0.0112	0.8432	0.0978	62.60	12.45	37.71	8.52
219	2.4417	2.4440	0.049	1.8876	1.9096	0.118	0.119	0.0820	0.0112	0.8423	0.0975	62.59	12.46	37.67	8.52
220	2.4562	2.4585	0.050	1.8930	1.9238	0.118	0.119	0.0846	0.0116	0.8414	0.0980	62.58	12.45	37.62	8.52
