/* DATA DESCRIPTION:
Citation:	Bouchet, Marie; Landais, Amaëlle; Grisart, Antoine; Parrenin, Frédéric; Prié, Frédéric; Jacob, Roxanne; Fourré, Elise; Capron, Emilie; Raynaud, Dominique; Lipenkov, Vladimir Ya; Loutre, Marie-France; Extier, Thomas; Svensson, Anders M; Martinerie, Patricia; Leuenberger, Markus Christian; Jiang, Wei; Ritterbusch, Florian; Lu, Zheng-Tian; Yang, Guo-Min (2026): Correspondence between AICC2023, AICC2012 and WD2014 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.990386, 
	In: Bouchet, M et al. (2023): The Antarctic ice core chronology (AICC2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.961017
Keyword(s):	Accumulation rate; Bayesian; Depth/age; Dronning Maud Land; EPICA Dome C ice core; Ice core; Ice core chronology; NGRIP
Related to:	Baumgartner, Matthias; Kindler, Philippe; Eicher, Olivier; Floch, Gilbert; Schilt, Adrian; Schwander, Jakob; Spahni, Renato; Capron, Emilie; Chappellaz, Jérôme A; Leuenberger, Markus Christian; Fischer, Hubertus; Stocker, Thomas F (2014): NGRIP CH4 concentration from 120 to 10 kyr before present and its relation to a δ15N temperature reconstruction from the same ice core. Climate of the Past, 10(2), 903-920, https://doi.org/10.5194/cp-10-903-2014
	Bazin, Lucie; Landais, Amaëlle; Lemieux-Dudon, Bénédicte; Toyé Mahamadou Kele, H; Veres, Daniel; Parrenin, Frédéric; Martinerie, Patricia; Ritz, Catherine; Capron, Emilie; Lipenkov, Vladimir Ya; Loutre, Marie-France; Raynaud, Dominique; Vinther, Bo Møllesøe; Svensson, Anders M; Rasmussen, Sune Olander; Severi, Mirko; Blunier, Thomas; Leuenberger, Markus Christian; Fischer, Hubertus; Masson-Delmotte, Valerie; Chappellaz, Jérôme A; Wolff, Eric William (2013): An optimized multi-proxy, multi-site Antarctic ice and gas orbital chronology (AICC2012): 120-800 ka. Climate of the Past, 9(4), 1715-1731, https://doi.org/10.5194/cp-9-1715-2013
	Bréant, Camille; Martinerie, Patricia; Orsi, Anaïs; Arnaud, Laurent; Landais, Amaëlle (2017): Modelling firn thickness evolution during the last deglaciation: constraints on sensitivity to temperature and impurities. Climate of the Past, 13(7), 833-853, https://doi.org/10.5194/cp-13-833-2017
	Buizert, Christo; Cuffey, Kurt M; Severinghaus, Jeffrey P; Baggenstos, Daniel; Fudge, Tyler J; Steig, Eric J; Markle, Bradley R; Winstrup, Mai; Rhodes, Rachael H; Brook, Edward J; Sowers, Todd A; Clow, Gary D; Cheng, Hai; Edwards, Ross L; Sigl, Michael; McConnell, Joseph R; Taylor, Kendrick C (2015): The WAIS Divide deep ice core WD2014 chronology - Part 1: Methane synchronization (68–31 ka BP) and the gas age–ice age difference. Climate of the Past, 11(2), 153-173, https://doi.org/10.5194/cp-11-153-2015
	Buizert, Christo; Sigl, Michael; Severi, Mirko; Markle, Bradley R; Wettstein, Justin J; McConnell, Joseph R; Pedro, Joel B; Sodemann, Harald; Goto-Azuma, Kumiko; Kawamura, Kenji; Fujita, Shuji; Motoyama, Hideaki; Hirabayashi, Motohiro; Uemura, Ryu; Stenni, Barbara; Parrenin, Frédéric; He, Feng; Fudge, Tyler J; Steig, Eric J (2018): Abrupt ice-age shifts in southern westerly winds and Antarctic climate forced from the north. Nature, 563(7733), 681-685, https://doi.org/10.1038/s41586-018-0727-5
	Crotti, Ilaria; Landais, Amaëlle; Stenni, Barbara; Bazin, Lucie; Parrenin, Frédéric; Frezzotti, Massimo; Ritterbusch, Florian; Lu, Zheng-Tian; Jiang, Wei; Yang, Guo-Min; Fourré, Elise; Orsi, Anais J; Jacob, Roxanne; Minster, Bénédicte; Prié, Frédéric; Dreossi, Giuliano; Barbante, Carlo (2021): An extension of the TALDICE ice core age scale reaching back to MIS 10.1. Quaternary Science Reviews, 266, 107078, https://doi.org/10.1016/j.quascirev.2021.107078
	Parrenin, Frédéric; Petit, Jean Robert; Masson-Delmotte, Valerie; Wolff, E; Basile-Doelsch, Isabelle; Jouzel, Jean; Lipenkov, V; Rasmussen, Sune Olander; Schwander, Jakob; Severi, Mirko; Udisti, Roberto; Veres, Daniel; Vinther, Bo Møllesøe (2012): Volcanic synchronisation between the EPICA Dome C and Vostok ice cores (Antarctica) 0–145 kyr BP. Climate of the Past, 8(3), 1031-1045, https://doi.org/10.5194/cp-8-1031-2012
	Severi, Mirko; Becagli, Silvia; Castellano, Emiliano; Morganti, Andrea; Traversi, Rita; Udisti, Roberto; Ruth, Urs; Fischer, Hubertus; Huybrechts, Philippe; Wolff, Eric William; Parrenin, Frédéric; Kaufmann, Patrik R; Lambert, Fabrice; Steffensen, Jørgen Peder (2007): Synchronisation of the EDML and EDC ice cores for the last 52 kyr by volcanic signature matching. Climate of the Past, 3, 367-374, https://doi.org/10.5194/cp-3-367-2007
	Sigl, Michael; Fudge, Tyler J; Winstrup, Mai; Cole-Dai, Jihong; Ferris, David G; McConnell, Joseph R; Taylor, Kendrick C; Welten, Kees C; Woodruff, Thomas E; Adolphi, Florian; Faïn, Xavier; Brook, Edward J; Buizert, Christo; Caffee, Marc W; Dunbar, Nelia W; Edwards, Ross L; Geng, Lei; Iverson, Nels; Koffman, Bess G; Layman, Lawrence; Maselli, Olivia J; McGwire, Kenneth C; Muscheler, Raimund; Nishiizumi, Kunihiko; Pasteris, Daniel R; Rhodes, Rachael H; Sowers, Todd A (2016): The WAIS Divide deep ice core WD2014 chronology – Part 2: Annual-layer counting (0–31 ka BP). Climate of the Past, 12(3), 769-786, https://doi.org/10.5194/cp-12-769-2016
	Svensson, Anders M; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Blunier, Thomas; Rasmussen, Sune Olander; Vinther, Bo Møllesøe; Vallelonga, Paul T; Capron, Emilie; Gkinis, Vasileios; Cook, Eliza; Kjær, Helle Astrid; Muscheler, Raimund; Kipfstuhl, Sepp; Wilhelms, Frank; Stocker, Thomas F; Fischer, Hubertus; Adolphi, Florian; Erhardt, Tobias; Sigl, Michael; Landais, Amaëlle; Parrenin, Frédéric; Buizert, Christo; McConnell, Joseph R; Severi, Mirko; Mulvaney, Robert; Bigler, Matthias (2020): Bipolar volcanic synchronization of abrupt climate change in Greenland and Antarctic ice cores during the last glacial period. Climate of the Past, 16(4), 1565-1580, https://doi.org/10.5194/cp-16-1565-2020
	Veres, Daniel; Bazin, Lucie; Landais, Amaëlle; Toyé Mahamadou Kele, H; Lemieux-Dudon, Bénédicte; Parrenin, Frédéric; Martinerie, Patricia; Blayo, Eric; Blunier, Thomas; Capron, Emilie; Chappellaz, Jérôme A; Rasmussen, Sune Olander; Severi, Mirko; Svensson, Anders M; Vinther, Bo Møllesøe; Wolff, Eric William (2013): The Antarctic ice core chronology (AICC2012): an optimized multi-parameter and multi-site dating approach for the last 120 thousand years. Climate of the Past, 9(4), 1733-1748, https://doi.org/10.5194/cp-9-1733-2013
Funding:	European Research Council (ERC), grant/award no. 817493: ICORDA - Ice CORe DAting tools revisited to infer the dynamic of glacial – interglacial transitions over the last 1.5 million years (URI: https://doi.org/10.3030/817493)
Coverage:	MEDIAN LATITUDE: -77.284000 * MEDIAN LONGITUDE: 5.632000 * SOUTH-BOUND LATITUDE: -79.468000 * WEST-BOUND LONGITUDE: -112.086000 * NORTH-BOUND LATITUDE: -75.100000 * EAST-BOUND LONGITUDE: 123.350000
	DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00
	MINIMUM DEPTH, ice/snow: 310.95 m * MAXIMUM DEPTH, ice/snow: 3338.89 m
Event(s):	EDC (EPICA Dome C) (URI: https://en.wikipedia.org/wiki/Dome_C) * LATITUDE: -75.100000 * LONGITUDE: 123.350000 * DATE/TIME START: 1993-01-01T00:00:00 * DATE/TIME END: 2004-12-31T00:00:00 * ELEVATION: 3233.0 m * RECOVERY: 3300 m * LOCATION: Dome C, Antarctica * CAMPAIGN: Dome_C * METHOD/DEVICE: Ice drill (ICEDRILL) * COMMENT: Drill site is 56 km from the site of a previous Dome C core that provided records extending into the last glacial period, and 560 km from the site of the Vostok cores. The completion of the Dome C core was delayed when the first drilling became stuck at 788 m in 1999 (EDC96).
	WDC (WAIS Divide Ice Core) (URI: http://www.waisdivide.unh.edu/about/site.shtml) * LATITUDE: -79.468000 * LONGITUDE: -112.086000 * ELEVATION: 1766.0 m * LOCATION: Antarctica, west * METHOD/DEVICE: Composite Core (COMPCORE) * COMMENT: Elevation determined from pole measurements using processed GPS data at the site. Elevation is referenced to WGS84.
Comment:	Version 2, 2026-02-05: Previous version doi:10.1594/PANGAEA.962566 contains errors in ice age AICC2012.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: WDC
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: EDC99
	Ice age [ka b2k] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: WD2014
	Ice age [ka b2k] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2012
	Ice age [ka b2k] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: EDC96
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	1185 data points
*/
Depth ice/snow [m] (WDC)	Depth ice/snow [m] (EDC99)	Ice age [ka b2k] (WD2014)	Ice age [ka b2k] (AICC2012)	Ice age [ka b2k] (AICC2023)	Depth ice/snow [m] (EDC96)
2628.02	551.20	24.33636	24.39510	24.4559	551.43
2631.20	552.23	24.43633	24.49000	24.5469	552.46
2633.68	553.12	24.51861	24.57430	24.6293	553.35
2634.38	553.35	24.54016	24.59680	24.6506	553.58
2634.66	553.44	24.54958	24.60570	24.6592	553.67
2637.23	554.15	24.62859	24.67540	24.7278	554.38
2639.60	554.92	24.70092	24.74770	24.7943	555.15
2642.43	555.93	24.78810	24.84020	24.8860	556.16
2647.78	557.61	24.94680	25.01150	25.0499	557.84
2648.04	557.69	24.95429	25.01970	25.0577	557.92
2650.91	558.66	25.03951	25.11730	25.1501	558.89
2651.76	558.89	25.06581	25.14050	25.1718	559.12
2653.03	559.31	25.10436	25.18280	25.2121	559.54
2656.01	560.09	25.19211	25.26170	25.2851	560.32
2660.24	561.36	25.31616	25.38990	25.4073	561.59
2662.75	562.16	25.39268	25.47000	25.4818	562.39
2664.15	562.67	25.43550	25.52110	25.5293	562.90
2668.42	563.91	25.56995	25.65440	25.6533	564.14
2670.08	564.39	25.62047	25.70560	25.7006	564.62
2672.41	565.20	25.69317	25.78960	25.7782	565.43
2673.04	565.41	25.71310	25.81130	25.7983	565.65
2674.53	565.90	25.76104	25.86210	25.8452	566.13
2675.47	566.13	25.79045	25.88550	25.8670	566.37
2675.77	566.22	25.79948	25.89450	25.8755	566.46
2677.80	566.90	25.86319	25.96310	25.9391	567.15
2678.99	567.27	25.90193	26.00040	25.9735	567.51
2679.86	567.53	25.92866	26.02660	25.9977	567.77
2681.03	567.95	25.96515	26.06950	26.0378	568.20
2681.92	568.21	25.99412	26.09600	26.0628	568.46
2682.46	568.42	26.01138	26.11750	26.0829	568.67
2684.66	569.09	26.07949	26.18600	26.1467	569.34
2685.74	569.40	26.11127	26.21720	26.1763	569.66
2687.39	569.95	26.16489	26.27200	26.2285	570.20
2689.10	570.48	26.21782	26.32470	26.2768	570.74
2691.57	571.23	26.29335	26.39960	26.3476	571.49
2698.63	573.26	26.50331	26.60500	26.5384	573.54
2700.18	573.74	26.55266	26.65430	26.5831	574.02
2704.04	574.90	26.66495	26.77220	26.6961	575.19
2707.88	576.08	26.77938	26.89120	26.8064	576.37
2713.15	577.62	26.93637	27.04700	26.9538	577.90
2714.57	578.07	26.97784	27.09300	26.9988	578.35
2717.82	578.96	27.07828	27.18400	27.0841	579.23
2718.89	579.37	27.11193	27.22570	27.1223	579.64
2720.55	579.79	27.15954	27.26830	27.1620	580.06
2723.26	580.69	27.23923	27.35950	27.2497	580.96
2727.66	581.99	27.36667	27.49200	27.3750	582.26
2734.30	583.73	27.55164	27.66390	27.5386	583.99
2736.99	584.53	27.62459	27.73800	27.6081	584.79
2738.71	585.08	27.67008	27.78660	27.6542	585.34
2741.10	585.75	27.73305	27.84580	27.7085	586.01
2742.84	586.26	27.78232	27.89370	27.7534	586.52
2747.64	587.52	27.91559	28.01230	27.8675	587.78
2758.54	590.60	28.21640	28.29340	28.1390	590.84
2768.12	593.45	28.48433	28.55910	28.4061	593.68
2773.09	595.03	28.63328	28.71170	28.5582	595.18
2784.36	598.85	28.97761	29.04740	28.9000	599.03
2797.29	603.57	29.37669	29.46640	29.3356	603.79
2806.63	606.98	29.67104	29.74920	29.6313	607.22
2807.70	607.43	29.70845	29.78630	29.6698	607.68
2822.21	613.31	30.20528	30.28500	30.1936	613.60
2825.95	614.79	30.34012	30.42220	30.3404	615.10
2828.47	615.74	30.43800	30.51140	30.4331	616.05
2829.07	615.99	30.45955	30.53470	30.4567	616.30
2832.05	617.27	30.57308	30.65350	30.5831	617.59
2851.70	626.52	31.32394	31.49610	31.4393	626.91
2852.96	627.13	31.38375	31.55310	31.4987	627.53
2856.75	629.14	31.57483	31.74790	31.6955	629.56
2858.73	630.11	31.68114	31.84080	31.7884	630.55
2859.80	630.66	31.73964	31.89290	31.8398	631.11
2861.94	631.63	31.85792	31.98430	31.9326	632.09
2863.15	632.24	31.92550	32.04280	31.9930	632.71
2868.20	634.59	32.20637	32.26410	32.2181	635.02
2872.31	636.39	32.42661	32.42200	32.3817	636.79
2874.68	637.41	32.54785	32.51100	32.4695	637.81
2877.50	638.64	32.68756	32.61910	32.5845	639.05
2878.24	638.97	32.72314	32.64940	32.6154	639.37
2925.85	660.78	34.83007	34.71730	34.5885	661.24
2928.33	661.84	34.92195	34.82240	34.6898	662.30
2928.82	662.02	34.93999	34.84050	34.7078	662.48
2931.28	663.06	35.02761	34.94470	34.8065	663.52
2932.65	663.66	35.07545	35.00200	34.8600	664.13
2937.23	665.48	35.23195	35.16910	35.0221	665.95
2939.57	666.34	35.31095	35.24750	35.0976	666.82
2945.49	668.71	35.51191	35.45940	35.3058	669.19
2951.04	671.00	35.70482	35.66240	35.5028	671.49
2953.02	671.94	35.77538	35.74370	35.5862	672.44
2953.97	672.31	35.80952	35.77530	35.6171	672.81
2954.78	672.66	35.83914	35.80510	35.6458	673.16
2955.93	673.17	35.88109	35.84850	35.6887	673.68
2957.22	673.78	35.92886	35.90260	35.7419	674.29
2958.46	674.38	35.97555	35.95590	35.7945	674.88
2959.42	674.85	36.01170	35.99760	35.8343	675.36
2960.18	675.19	36.04057	36.02790	35.8624	675.70
2960.71	675.42	36.06094	36.04850	35.8815	675.93
2961.41	675.73	36.08798	36.07610	35.9085	676.24
2963.19	676.59	36.15752	36.15270	35.9847	677.10
2964.32	677.14	36.20221	36.20070	36.0314	677.66
2966.02	677.87	36.27038	36.26440	36.0923	678.39
2969.14	679.52	36.39804	36.41870	36.2397	680.05
2970.52	680.22	36.45578	36.48270	36.3020	680.74
2973.23	681.60	36.57063	36.60660	36.4193	682.13
2975.06	682.59	36.64942	36.69950	36.5075	683.12
2977.66	684.02	36.76292	36.83060	36.6340	684.56
2978.00	684.17	36.77794	36.84420	36.6469	684.71
2981.40	685.90	36.92895	36.99800	36.7923	686.44
2987.28	689.08	37.19372	37.27540	37.0641	689.62
2987.72	689.31	37.21353	37.29540	37.0844	689.85
2989.74	690.39	37.30481	37.38930	37.1819	690.94
2991.11	691.10	37.36705	37.45100	37.2446	691.65
2994.22	692.78	37.50816	37.58400	37.3820	693.26
2994.99	693.20	37.54282	37.61710	37.4188	693.68
2999.67	695.56	37.75347	37.80400	37.6204	696.10
3002.80	697.26	37.89275	37.93570	37.7681	697.83
3005.54	698.64	38.01336	38.03780	37.8839	699.25
3006.30	699.05	38.04666	38.06670	37.9160	699.60
3009.12	700.62	38.16917	38.17320	38.0346	701.11
3009.56	700.81	38.18808	38.18580	38.0489	701.30
3010.46	701.27	38.22660	38.21630	38.0844	701.76
3012.87	702.55	38.32899	38.29850	38.1768	703.08
3016.00	704.10	38.46020	38.41250	38.3061	704.67
3016.42	704.29	38.47778	38.42700	38.3224	704.86
3018.76	705.42	38.57439	38.50790	38.4114	705.99
3019.15	705.65	38.59071	38.52400	38.4288	706.22
3022.32	707.19	38.71994	38.63600	38.5557	707.76
3023.09	707.59	38.75114	38.66570	38.5869	708.16
3023.92	708.04	38.78503	38.69860	38.6212	708.61
3024.82	708.44	38.82132	38.72710	38.6522	709.01
3025.19	708.62	38.83623	38.73990	38.6660	709.19
3027.63	709.94	38.93407	38.83400	38.7676	710.51
3029.68	710.97	39.01652	38.90710	38.8452	711.54
3031.00	711.67	39.06943	38.95620	38.8965	712.25
3032.91	712.78	39.14577	39.03370	38.9791	713.35
3037.99	715.51	39.35127	39.22860	39.1846	716.09
3041.26	717.45	39.48589	39.36460	39.3305	718.04
3043.68	718.60	39.58762	39.45180	39.4221	719.19
3044.27	718.93	39.61290	39.47760	39.4495	719.52
3044.46	719.04	39.62068	39.48610	39.4588	719.63
3046.14	719.84	39.69342	39.54880	39.5268	720.43
3048.42	721.14	39.79461	39.65130	39.6377	721.73
3052.10	723.23	39.96384	39.82340	39.8270	723.83
3053.26	723.83	40.01916	39.87470	39.8837	724.43
3057.96	726.29	40.25064	40.07800	40.1040	726.88
3059.92	727.25	40.35011	40.15300	40.1855	727.85
3061.17	728.02	40.41475	40.21340	40.2500	728.63
3063.94	729.49	40.55749	40.33030	40.3743	730.12
3064.45	729.80	40.58412	40.35600	40.4014	730.43
3076.42	736.23	41.17109	40.90220	40.9598	736.95
3079.07	737.47	41.29164	41.01490	41.0745	738.20
3081.87	739.12	41.41805	41.15660	41.2162	739.79
3083.91	740.10	41.50954	41.23850	41.2996	740.77
3090.07	743.28	41.78804	41.51340	41.5666	743.95
3092.96	744.92	41.92279	41.66440	41.7108	745.59
3094.83	746.01	42.01168	41.76750	41.8069	746.69
3095.68	746.42	42.05257	41.80760	41.8430	747.10
3098.60	748.12	42.19619	41.97550	41.9960	748.80
3099.38	748.58	42.23565	42.02170	42.0382	749.26
3101.11	749.48	42.32305	42.11210	42.1238	750.16
3102.01	749.96	42.36951	42.16040	42.1705	750.64
3102.68	750.30	42.40400	42.19460	42.2034	750.98
3103.22	750.65	42.43173	42.22980	42.2366	751.33
3103.62	750.87	42.45289	42.25130	42.2576	751.55
3105.67	752.04	42.56014	42.36230	42.3667	752.72
3108.18	753.40	42.69267	42.48840	42.4929	754.08
3123.40	762.22	43.49633	43.27160	43.2777	762.91
3154.26	780.59	45.14392	44.95070	45.0000	
3165.26	787.15	45.74523	45.51330	45.6250	
3166.00	787.59	45.78580	45.54910	45.6664	
3167.75	788.66	45.88152	45.63610	45.7665	
3169.06	789.40	45.95280	45.69540	45.8362	
3170.97	790.53	46.05658	45.78530	45.9387	
3173.17	791.88	46.17593	45.88860	46.0575	
3175.62	793.32	46.30816	45.99520	46.1768	
3177.75	794.67	46.42271	46.09920	46.2977	
3181.68	796.85	46.63220	46.27280	46.4868	
3182.24	797.19	46.66190	46.29950	46.5162	
3182.42	797.28	46.67138	46.30650	46.5240	
3182.64	797.40	46.68262	46.31590	46.5343	
3184.43	798.50	46.77707	46.40170	46.6262	
3185.10	798.86	46.81207	46.42760	46.6541	
3185.86	799.28	46.85205	46.45670	46.6855	
3186.70	799.78	46.89615	46.49150	46.7218	
3187.26	800.13	46.92516	46.51580	46.7472	
3192.05	802.79	47.17228	46.71780	46.9544	
3194.73	804.42	47.30897	46.85030	47.0922	
3196.13	805.22	47.37982	46.91750	47.1591	
3196.84	805.63	47.41570	46.95180	47.1930	
3197.70	806.13	47.45924	46.99360	47.2346	
3198.33	806.53	47.49088	47.02700	47.2678	
3201.64	808.69	47.65602	47.21230	47.4491	
3222.79	822.07	48.77742	48.54380	48.6509	
3224.97	823.66	48.92216	48.71200	48.7958	
3228.33	825.98	49.16072	48.96940	49.0236	
3229.69	826.95	49.26184	49.07450	49.1204	
3231.01	827.96	49.36038	49.17740	49.2134	
3231.47	828.26	49.39488	49.20790	49.2406	
3231.92	828.54	49.42852	49.23780	49.2673	
3260.33	848.30	51.22046	51.25100	51.1753	
3270.62	856.23	51.91220	52.03650	51.9334	
3271.41	856.79	51.96648	52.08920	51.9831	
3272.73	857.92	52.05730	52.19460	52.0852	
3274.78	859.50	52.19844	52.34490	52.2299	
3283.63	866.57	52.81384	52.97130	52.8301	
3289.84	871.46	53.25223	53.39690	53.2397	
3294.04	874.23	53.55294	53.63550	53.4680	
3299.19	877.44	53.92298	53.89860	53.7218	
3303.75	880.54	54.24717	54.14160	53.9539	
3317.92	891.35	55.21520	55.08060	54.8614	
3320.22	893.61	55.39137	55.29320	55.0681	
3320.90	894.33	55.44712	55.36260	55.1348	
3326.85	900.91	56.04032	55.97280	55.7276	
3337.89	913.25	57.22524	57.18600	56.9140	
3338.89	914.43	57.32406	57.30000	57.0254	
